Emotion value,Carlos 2,Carlos 3,Carlos 4,Carlos 5,Carlos 6,Carlos 7,Carlos 8,Carlos 9,Carlos 10,Young 1,Young 2,Young 3,Young 4,Young 5,Nuwan 1,Nuwan 2,Nuwan 3,Nuwan 4,Nuwan 5,Nuwan 6,Nuwan 7,Nuwan 8,Nuwan 9,Nuwan 10,Nuwan 11,Nuwan 12,Nuwan 13,Nuwan 14,Nuwan 15,Nuwan 16,Gender,Age
1,0.339806837,0.165593353,0.25269668,0.030367152,0.101352157,0.163555357,0.228440868,0.46518483,0.236822212,0.755339487,0.954987485,0.590899965,0.790941765,0.564302071,0.048794584,0.068057805,0.092694091,0.119051913,0.052956813,0.075958747,0.104581541,0.133717431,0.103513798,0.076574173,0.054274618,0.057919031,0.07951211,0.102651718,0.163555357,0.033711958,0,25
1,0.33980275,0.165594059,0.252694986,0.030365902,0.101350522,0.163569451,0.228498675,0.465136348,0.236714568,0.755503856,0.955139461,0.590987873,0.790988005,0.564475839,0.04879391,0.068056943,0.092692888,0.1190501,0.052955458,0.075956807,0.104578894,0.13371467,0.103521999,0.076583255,0.054268041,0.057911379,0.079513393,0.102661342,0.163569451,0.033791994,0,25
1,0.339806963,0.165593352,0.252696744,0.030367183,0.101352056,0.163557287,0.228444272,0.46518196,0.236815859,0.755348951,0.954995736,0.590905447,0.790944842,0.564312182,0.048794625,0.068057837,0.092694119,0.119051962,0.052956864,0.075958812,0.104581641,0.133717525,0.103514765,0.076574946,0.05427419,0.057918556,0.07951243,0.102652758,0.163557287,0.033717175,0,25
1,0.339672391,0.165616459,0.252640865,0.030325506,0.10134528,0.163301871,0.22875743,0.464931389,0.236244662,0.75630243,0.956005945,0.591283084,0.791106409,0.565270143,0.048772175,0.068029186,0.092654518,0.11899217,0.052912215,0.075894665,0.104494452,0.13362584,0.103414276,0.076550496,0.054249762,0.057878182,0.079443985,0.102559057,0.163301871,0.033996965,0,25
3,0.351618637,0.148102152,0.249860342,0.037761292,0.09993912,0.205366088,0.223234222,0.439217765,0.216076831,0.760183873,0.96286818,0.615587772,0.789499424,0.592729877,0.052733873,0.072497867,0.101019588,0.130235506,0.057511014,0.087431617,0.119414316,0.15133676,0.127576929,0.091757688,0.057991384,0.055372349,0.088805108,0.123864489,0.205366088,0.064962314,0,25
3,0.351643859,0.147868147,0.249755946,0.037831699,0.099845012,0.205334955,0.223542218,0.439160391,0.215710447,0.761417198,0.964254038,0.615536038,0.789643775,0.59353311,0.052872269,0.07261595,0.101158621,0.1303495,0.057677793,0.087626958,0.119637251,0.151556788,0.127579478,0.091724926,0.057993527,0.055339155,0.088722953,0.123809109,0.205334955,0.064724545,0,25
3,0.351655993,0.147755165,0.249705519,0.037865693,0.099799567,0.20534791,0.223692058,0.439135027,0.215534992,0.761952436,0.964940683,0.61553235,0.789636554,0.593952206,0.052939193,0.072672986,0.101225746,0.130404562,0.057758447,0.087721322,0.119744895,0.15166248,0.12759325,0.091723036,0.058011099,0.055338335,0.088695092,0.123791797,0.20534791,0.064554577,0,25
3,0.351638623,0.147916872,0.249777691,0.03781704,0.099864606,0.205257172,0.22347464,0.439165309,0.215782433,0.761342616,0.963914263,0.615482624,0.789844746,0.59327248,0.052843556,0.072591422,0.101129653,0.130325707,0.057642991,0.087586265,0.119590849,0.151512667,0.127541187,0.091689993,0.057943422,0.055300507,0.088704687,0.12379233,0.205257172,0.064940017,0,25
3,0.35161363,0.148148696,0.249881111,0.037747286,0.099957854,0.205314408,0.223170609,0.439224386,0.21614677,0.760063865,0.96255753,0.615553936,0.789629546,0.592506077,0.052706437,0.072474441,0.100991936,0.130212807,0.057477797,0.087392713,0.11936997,0.15129414,0.127550477,0.091735575,0.057956851,0.055347692,0.088797211,0.123856051,0.205314408,0.065123621,0,25
3,0.351600305,0.148273724,0.249936966,0.037709663,0.10000818,0.205011795,0.222992968,0.439228503,0.216326344,0.760095601,0.961623756,0.615338473,0.790429309,0.591724094,0.052632966,0.072411632,0.100917653,0.130151796,0.057388512,0.087288233,0.119250861,0.151182956,0.127406066,0.091595266,0.057767801,0.055193277,0.08870763,0.123778456,0.205011795,0.065879702,0,25
3,0.351616578,0.148123691,0.249870083,0.037754794,0.099947844,0.204710634,0.223178911,0.439168326,0.216077222,0.761494203,0.962340868,0.615091281,0.791293635,0.591927478,0.052721846,0.072487476,0.101006787,0.130224736,0.057495108,0.087413372,0.119393847,0.15132964,0.127281618,0.091434968,0.057603751,0.055020313,0.088537142,0.123648725,0.204710634,0.06628138,0,25
3,0.351684858,0.147495411,0.249590071,0.037943776,0.099695239,0.203406175,0.223955774,0.438913115,0.215032725,0.767456462,0.965321589,0.614023025,0.795026725,0.592729683,0.053095404,0.07280554,0.10138004,0.130530301,0.057942367,0.087937509,0.119992618,0.151944881,0.12674063,0.090741694,0.056892419,0.054273545,0.087804924,0.123093189,0.203406175,0.068051263,0,25
3,0.351739335,0.147005946,0.249372571,0.038090919,0.099498728,0.199674274,0.224449577,0.438490492,0.214088841,0.778027507,0.96599551,0.611132985,0.805415241,0.59035172,0.05339093,0.073055742,0.101670766,0.130767205,0.058289464,0.088344954,0.120459429,0.152478695,0.125098111,0.088858035,0.054765949,0.052254383,0.086107846,0.121772914,0.199674274,0.074804067,0,25
3,0.351632512,0.14802225,0.249827338,0.037784864,0.099908083,0.192933392,0.222829982,0.438172215,0.215358878,0.787653507,0.955786119,0.606200898,0.824089712,0.579398403,0.052794206,0.072546657,0.10106681,0.130269081,0.057557716,0.087493618,0.11949179,0.151661092,0.121992212,0.085644828,0.050898962,0.048915151,0.083701404,0.11981858,0.192933392,0.089490342,0,25
3,0.35110029,0.152982833,0.252041561,0.036292752,0.101904109,0.188779863,0.216106651,0.438981533,0.222884732,0.771911988,0.923810672,0.603798359,0.835573794,0.557795368,0.049931856,0.070064735,0.098119848,0.127858311,0.054071861,0.083360379,0.114765749,0.147094418,0.119796813,0.084216652,0.048406975,0.047557165,0.083799904,0.119473269,0.188779863,0.1040963,0,25
3,0.35030309,0.160470537,0.255386655,0.034042643,0.104918616,0.186843528,0.206140038,0.440566777,0.234438913,0.739349014,0.879183593,0.603416757,0.840949513,0.530514113,0.045910896,0.066399499,0.093673008,0.124245034,0.049039692,0.077160313,0.107632724,0.140121092,0.118468845,0.084397387,0.047135662,0.047836385,0.085871582,0.120291607,0.186843528,0.117496872,0,25
3,0.349734174,0.165870738,0.257801952,0.032421494,0.107094152,0.185632473,0.198962574,0.441732183,0.24278319,0.715989057,0.847832318,0.603285839,0.844493706,0.511485231,0.043288094,0.063827311,0.090466909,0.121658014,0.04562323,0.072721993,0.102489155,0.13509406,0.11761616,0.08478075,0.046411871,0.048269654,0.08757815,0.120938543,0.185632473,0.126789953,0,25
3,0.34936849,0.169367741,0.259367254,0.0313725,0.108503574,0.185030765,0.194323364,0.442505478,0.248196755,0.700705487,0.827952887,0.603334619,0.846310821,0.49953264,0.041737597,0.062197538,0.088391207,0.119991652,0.043528585,0.069865428,0.099158665,0.131837931,0.117155142,0.085179843,0.046070526,0.048681365,0.088801903,0.121412599,0.185030765,0.132442628,0,25
3,0.349124319,0.171713615,0.2604178,0.030669229,0.109449274,0.184107957,0.191190989,0.442981077,0.251803633,0.691650266,0.814445511,0.602998933,0.84922841,0.491109774,0.04077052,0.061121272,0.086998964,0.118878007,0.042183866,0.067958036,0.096924629,0.12966538,0.116618972,0.085259656,0.045631916,0.048798331,0.089484074,0.121574432,0.184107957,0.137272245,0,25
3,0.34892863,0.173600367,0.261263041,0.030103814,0.110210074,0.183533608,0.188678801,0.44337862,0.254712906,0.684066636,0.803760099,0.602850372,0.851083098,0.484547075,0.040038766,0.060266206,0.085879324,0.117984781,0.041141188,0.066429501,0.095127877,0.12791546,0.116265355,0.085415671,0.045369988,0.048973428,0.090102893,0.121755371,0.183533608,0.140821083,0,25
5,0.344115106,0.141710601,0.242912517,0.037303217,0.099632139,0.187559747,0.221089638,0.434052687,0.21297425,0.7649676,0.972346491,0.609134841,0.786723259,0.592290125,0.050407337,0.076930663,0.105181691,0.136690577,0.058716474,0.086439274,0.120169849,0.151525835,0.113254839,0.082438069,0.053714895,0.05640196,0.083546297,0.112047551,0.187559747,0.06509815,0,25
5,0.344115106,0.141710601,0.242912517,0.037303217,0.099632139,0.187559747,0.221089638,0.434052687,0.21297425,0.7649676,0.972346491,0.609134841,0.786723259,0.592290125,0.050407337,0.076930663,0.105181691,0.136690577,0.058716474,0.086439274,0.120169849,0.151525835,0.113254839,0.082438069,0.053714895,0.05640196,0.083546297,0.112047551,0.187559747,0.06509815,0,25
5,0.344300212,0.141697249,0.242998376,0.037343766,0.099680107,0.18839407,0.221241081,0.43424976,0.213019793,0.765003354,0.970888232,0.609166309,0.78794173,0.591432401,0.050360948,0.077004272,0.105291631,0.136759276,0.058703663,0.086490003,0.120208141,0.151570119,0.113403972,0.082389324,0.053481622,0.056242912,0.083551469,0.112283932,0.18839407,0.065898005,0,25
5,0.345091765,0.141768017,0.243429372,0.037501338,0.099539039,0.190648111,0.221808064,0.434943002,0.213146841,0.764700521,0.966004,0.609660228,0.791612168,0.588934219,0.050178888,0.077330832,0.105674442,0.136964283,0.058696341,0.086683317,0.120325082,0.151685193,0.113899363,0.082326428,0.052830356,0.055851159,0.083623607,0.112986268,0.190648111,0.068486334,0,25
5,0.350180233,0.142628589,0.246401519,0.038466118,0.09753508,0.200963794,0.225198255,0.438924142,0.213748278,0.76135294,0.939260772,0.613950855,0.810587392,0.576659955,0.049422183,0.079532254,0.107865266,0.137999705,0.058854775,0.087863435,0.120938533,0.152192271,0.116676436,0.082472549,0.049880159,0.054434011,0.08451532,0.116626257,0.200963794,0.082515548,0,25
5,0.352764019,0.142326807,0.247541943,0.039053646,0.098517147,0.213795033,0.227388529,0.441815291,0.214445844,0.762262513,0.91824967,0.614044162,0.830125551,0.563845849,0.049402405,0.080722624,0.109506801,0.139038754,0.058742033,0.088620772,0.12153883,0.152884627,0.119357884,0.08236612,0.04701393,0.052820499,0.085849348,0.120923919,0.213795033,0.09446528,0,25
5,0.353390277,0.141570401,0.247477791,0.039285696,0.100603826,0.223929595,0.228351633,0.443321878,0.214981486,0.764870784,0.906055945,0.612160809,0.844176111,0.55465194,0.049540414,0.081064355,0.110395668,0.139768702,0.05851052,0.088945782,0.121947677,0.153453388,0.12139882,0.082460092,0.045259581,0.051794131,0.08723401,0.124443309,0.223929595,0.101811399,0,25
5,0.352863093,0.140589195,0.246724944,0.039301539,0.103225329,0.232033332,0.228563931,0.443960965,0.215401099,0.768350997,0.899395518,0.609238916,0.854297116,0.54794675,0.049658606,0.080878351,0.110806797,0.140288916,0.058204047,0.089002601,0.122223313,0.153922856,0.123010223,0.082697143,0.044204023,0.05110589,0.088498117,0.127339162,0.232033332,0.106166532,0,25
5,0.35166321,0.139481356,0.245572073,0.039190136,0.10614759,0.238907586,0.228335582,0.444087932,0.215752598,0.772355002,0.895988654,0.605723256,0.862014266,0.542721165,0.049755816,0.080374687,0.110934383,0.140685717,0.05785112,0.088900555,0.122418237,0.154331412,0.124395517,0.083051407,0.043555018,0.050602618,0.089655304,0.129861736,0.238907586,0.108753389,0,25
5,0.350678406,0.138557601,0.244617998,0.039100475,0.108586094,0.244699428,0.22815728,0.444208997,0.216052303,0.775721926,0.893017106,0.602800395,0.86865293,0.538311064,0.049844466,0.079964675,0.111050669,0.141024801,0.057556972,0.088819537,0.122583726,0.15467514,0.125696219,0.083530429,0.043143277,0.05031061,0.090775669,0.132103276,0.244699428,0.110976033,0,25
5,0.349455892,0.13763754,0.243546312,0.038959247,0.111000474,0.249558744,0.227792739,0.444091276,0.21630265,0.779125298,0.891713877,0.599799993,0.873739119,0.534849977,0.049934477,0.079434981,0.111030884,0.141287124,0.057261766,0.088672071,0.122701773,0.154968847,0.126813993,0.084030309,0.042922845,0.050101055,0.091743693,0.13401949,0.249558744,0.112261491,0,25
5,0.347901278,0.136648495,0.242273272,0.038755687,0.113581767,0.253877475,0.227215057,0.443727228,0.216523669,0.782843263,0.891981907,0.596483004,0.877644778,0.532052047,0.050051262,0.078742947,0.110873951,0.141494037,0.056943897,0.088447163,0.12278223,0.155236232,0.127815574,0.084552502,0.042830119,0.049915863,0.092593202,0.135737648,0.253877475,0.112721734,0,25
5,0.346916662,0.136002446,0.241456719,0.038629222,0.115270471,0.25681501,0.226861651,0.443519433,0.216676106,0.785290331,0.891944843,0.594327543,0.880424768,0.530107387,0.050142769,0.078306322,0.110788864,0.141640699,0.056737529,0.088308672,0.122840713,0.155417055,0.128552217,0.084971101,0.042801317,0.049836948,0.093219551,0.136946961,0.25681501,0.113144896,0,25
5,0.345983217,0.135488328,0.240731646,0.038496363,0.116605385,0.258588327,0.226464598,0.443206002,0.216766332,0.787266863,0.892970526,0.592553553,0.881626929,0.529132858,0.050232582,0.077882124,0.110636197,0.141709546,0.056573879,0.088157283,0.122858413,0.155530866,0.128971165,0.085234279,0.042818438,0.049753282,0.093552573,0.137659695,0.258588327,0.112906273,0,25
5,0.34551475,0.135200482,0.240352687,0.038433543,0.117356256,0.259785034,0.226284171,0.443083785,0.216828667,0.788372582,0.893166774,0.591581112,0.882671192,0.528380593,0.050284646,0.077672156,0.110581337,0.141765995,0.056482687,0.088087392,0.12287875,0.15560546,0.129282899,0.085428712,0.042826929,0.049726715,0.09381104,0.13816091,0.259785034,0.112982067,0,25
7,0.308216717,0.123747799,0.215947215,0.036013128,0.10629649,0.178036458,0.160605194,0.433019533,0.272679559,0.742153524,0.966649196,0.499692402,0.7677589,0.483027259,0.065964669,0.067710633,0.096665579,0.132001815,0.058564304,0.074488479,0.099663968,0.130091403,0.14653454,0.104760255,0.063767203,0.061676332,0.090943823,0.122711299,0.178036458,0.137354352,0,22
7,0.308227656,0.123755948,0.215956744,0.036018158,0.106280259,0.177957866,0.160639904,0.433280794,0.272905803,0.742214785,0.966698377,0.499429495,0.767783212,0.482797682,0.065995341,0.067754645,0.096707533,0.13203084,0.058613367,0.07454007,0.099697936,0.130112248,0.1465774,0.104789629,0.063771338,0.061700024,0.090991215,0.122767477,0.177957866,0.137662526,0,22
7,0.308227656,0.123755948,0.215956744,0.036018158,0.106280259,0.177957866,0.160639904,0.433280794,0.272905803,0.742214785,0.966698377,0.499429495,0.767783212,0.482797682,0.065995341,0.067754645,0.096707533,0.13203084,0.058613367,0.07454007,0.099697936,0.130112248,0.1465774,0.104789629,0.063771338,0.061700024,0.090991215,0.122767477,0.177957866,0.137662526,0,22
7,0.308209065,0.123742098,0.215940549,0.036009613,0.106307866,0.178091531,0.160580906,0.432836478,0.272521007,0.742110661,0.96661468,0.499876828,0.767741972,0.48318828,0.065943179,0.067679796,0.096636179,0.131981483,0.058529932,0.074452324,0.099640183,0.130076819,0.146504561,0.104739681,0.063764316,0.061659706,0.090910572,0.122671942,0.178091531,0.1371384,0,22
7,0.308104466,0.123664077,0.21584939,0.035961533,0.106463398,0.178844601,0.160248624,0.430333484,0.270353247,0.741523409,0.96614255,0.502413401,0.767509318,0.485402964,0.06564954,0.067258288,0.096235021,0.131704193,0.058060236,0.073958643,0.099316858,0.129880511,0.146097238,0.104459032,0.063724804,0.061432675,0.090456779,0.122138113,0.178844601,0.134185804,0,22
7,0.315753576,0.120729867,0.218241577,0.035579606,0.108454022,0.190842669,0.156920618,0.39669338,0.239854085,0.717998027,0.93280846,0.550851167,0.769716461,0.513838628,0.063025736,0.072120928,0.102528019,0.136489581,0.052735266,0.069302537,0.100884259,0.134392391,0.137418307,0.099383237,0.064318921,0.057755295,0.087375548,0.119916991,0.190842669,0.076740069,0,22
7,0.312640217,0.12196948,0.217297606,0.035753968,0.107561006,0.18554712,0.158436687,0.411702774,0.253411842,0.727860724,0.946539566,0.528633909,0.768970205,0.500372911,0.06419213,0.070267569,0.100090606,0.134621197,0.055141542,0.071362734,0.100320756,0.132548562,0.141011064,0.101553329,0.064091723,0.05937615,0.088783345,0.1208269,0.18554712,0.101773962,0,22
7,0.312233541,0.122222533,0.217218672,0.035817603,0.107303488,0.184151616,0.158926421,0.415941287,0.257170599,0.729862655,0.949069658,0.523211421,0.769029595,0.496564084,0.064606799,0.070299074,0.100018566,0.134545467,0.055873555,0.072059532,0.100472166,0.132400285,0.141872597,0.102102722,0.064086042,0.059801549,0.089347909,0.121361627,0.184151616,0.10791884,0,22
7,0.316651819,0.121391742,0.219021503,0.035981205,0.107105584,0.184384347,0.159792623,0.418230606,0.258507837,0.723103298,0.936812509,0.525837303,0.77187622,0.492610963,0.065639533,0.075697291,0.106056032,0.138985569,0.056797295,0.073362402,0.10346778,0.135842819,0.140385322,0.101642536,0.064657352,0.059725109,0.091132637,0.123767599,0.184384347,0.102130632,0,22
7,0.318334806,0.121037462,0.21968591,0.036026018,0.107090764,0.184788437,0.160001226,0.418104683,0.258149423,0.720289082,0.931946002,0.527983422,0.772887142,0.492052039,0.065963595,0.07764229,0.108275176,0.140637217,0.056973618,0.073681896,0.104514989,0.137122156,0.139650556,0.101351783,0.064863828,0.059606035,0.091655088,0.124512441,0.184788437,0.098667666,0,22
7,0.319077483,0.120887722,0.219981774,0.036048613,0.107074107,0.184918831,0.160114733,0.418208412,0.258130701,0.71910738,0.929866437,0.528745838,0.773344807,0.491663008,0.066132227,0.078520537,0.109276681,0.141384238,0.05708223,0.073852984,0.104993597,0.13769542,0.139352043,0.101241422,0.064956516,0.059569227,0.091912528,0.124868996,0.184918831,0.097340619,0,22
7,0.320746273,0.120593858,0.220666607,0.036118076,0.106969719,0.184884535,0.160509109,0.419511713,0.259023158,0.716802215,0.925558223,0.529212237,0.774453943,0.489816737,0.066649783,0.080622037,0.111657572,0.143160925,0.057527759,0.074432674,0.106178637,0.139039548,0.138855534,0.101114423,0.065175852,0.059589648,0.092665449,0.125855441,0.184884535,0.095708418,0,22
7,0.321849444,0.120417182,0.221127194,0.036171597,0.10687309,0.18472915,0.160827745,0.420811367,0.259995973,0.715429147,0.922870935,0.529010396,0.775221235,0.488208319,0.067054484,0.082064115,0.113289381,0.144381571,0.057906397,0.074895709,0.107008852,0.139955573,0.138598629,0.101079643,0.065325279,0.059646188,0.093234512,0.126584409,0.18472915,0.095182037,0,22
7,0.321849444,0.120417182,0.221127194,0.036171597,0.10687309,0.18472915,0.160827745,0.420811367,0.259995973,0.715429147,0.922870935,0.529010396,0.775221235,0.488208319,0.067054484,0.082064115,0.113289381,0.144381571,0.057906397,0.074895709,0.107008852,0.139955573,0.138598629,0.101079643,0.065325279,0.059646188,0.093234512,0.126584409,0.18472915,0.095182037,0,22
7,0.321849444,0.120417182,0.221127194,0.036171597,0.10687309,0.18472915,0.160827745,0.420811367,0.259995973,0.715429147,0.922870935,0.529010396,0.775221235,0.488208319,0.067054484,0.082064115,0.113289381,0.144381571,0.057906397,0.074895709,0.107008852,0.139955573,0.138598629,0.101079643,0.065325279,0.059646188,0.093234512,0.126584409,0.18472915,0.095182037,0,22
7,0.321849444,0.120417182,0.221127194,0.036171597,0.10687309,0.18472915,0.160827745,0.420811367,0.259995973,0.715429147,0.922870935,0.529010396,0.775221235,0.488208319,0.067054484,0.082064115,0.113289381,0.144381571,0.057906397,0.074895709,0.107008852,0.139955573,0.138598629,0.101079643,0.065325279,0.059646188,0.093234512,0.126584409,0.18472915,0.095182037,0,22
